Headline,Date,category
"
	            Joe Biden und die Geschäfte in der Ukraine (Video)
	        ","
			28.06.2020 11:24 Uhr
		",nordamerika
"
	            Vom Internet schwer bewaffnet in die reale Welt: Die ""Boogaloo-Bois"" wollen Krieg
	        ","
			28.06.2020 10:22 Uhr
		",nordamerika
"
	            USA melden mehr als 2,5 Millionen Corona-Fälle
	        ","
			28.06.2020 09:10 Uhr
		",nordamerika
"
	            Zwei Tote und vier Verletzte nach Schüssen an US-Verteilerzentrum
	        ","
			28.06.2020 07:32 Uhr
		",nordamerika
"
	            US-Arbeitslosigkeit während der Corona-Krise übersteigt 47 Millionen
	        ","
			27.06.2020 16:22 Uhr
		",nordamerika
"
	            US-Regierung plant 5G-Marktintervention, um Dominanz von Huawei zu brechen
	        ","
			27.06.2020 16:02 Uhr
		",nordamerika
"
	            USA: Die Medien und ″Black Lives Matter"" (Video)
	        ","
			27.06.2020 08:15 Uhr
		",nordamerika
"
	            US-Gesundheitsbehörde: Deutlich mehr US-Bürger mit Coronavirus infiziert als bisher bekannt
	        ","
			25.06.2020 21:50 Uhr
		",nordamerika
"
	            Der Großmeister der ""Kung Flu"": Trump schaltet auf Wahlkampfmodus
	        ","
			25.06.2020 17:57 Uhr
		",nordamerika
"
	            Gegen Diskriminierung von Eskimos: Berühmte US-Eismarke beschließt Namensänderung
	        ","
			25.06.2020 15:32 Uhr
		",nordamerika
